match_id,player_index,champion,subteamId,kills,deaths,assists,kda,goldEarned,champLevel,totalDamageDealtToChampions,totalDamageTaken,totalHeal,damageSelfMitigated,teamDamagePercentage,damageTakenOnTeamPercentage,abilityUses,skillshotsHit,skillshotsDodged,augments,gameDuration
NA1_5424452047,2,Mel,5,8,6,0,1.33,11031,15,25163,24204,6659,15242,0.1140154035857665,0.1016062228714993,181,139,258,"[42, 129, 322]",1519
NA1_5424452047,3,Kayle,1,5,7,3,1.14,9205,14,20922,21954,5922,15693,0.094796859290161,0.09215907466975184,141,9,37,"[22, 92, 93]",1519
NA1_5424452047,4,Ambessa,1,4,7,5,1.29,8230,14,30590,26026,5575,32306,0.13860282953583491,0.10925509803257621,178,0,20,"[17, 47, 206]",1519
NA1_5424452047,5,Ornn,2,8,5,8,3.2,13071,17,52619,56276,24354,97141,0.10943782773929174,0.11684573881529763,247,19,71,"[308, 68, 181, 18]",1519
NA1_5424452047,6,RekSai,2,8,7,7,2.14,10550,17,46656,56485,31776,70483,0.09703558273749462,0.11728115268427033,283,11,64,"[44, 74, 305, 125]",1519
NA1_5424452047,7,XinZhao,3,12,6,5,2.83,16653,18,87690,82059,63420,62646,0.18237903983207165,0.17038050865456134,128,0,24,"[138, 107, 87, 58]",1519
NA1_5424452047,8,JarvanIV,3,5,9,12,1.89,16500,18,35297,68392,14437,86557,0.07341052228182893,0.14200351176269532,228,16,22,"[136, 77, 120, 58]",1519
NA1_5424452047,9,Neeko,4,5,11,20,2.27,21209,18,65704,49032,14209,49160,0.13665095376204373,0.101806899833301,429,37,59,"[176, 236, 172, 177]",1519
NA1_5424452047,10,Hwei,4,22,4,6,7.0,19544,18,101297,33708,11006,42908,0.21067756600659085,0.06998898573638182,445,28,58,"[12, 113, 205, 45]",1519
NA1_5424452047,11,Briar,8,10,12,7,1.42,15865,18,59520,81572,64831,76596,0.12378929383683819,0.1693693687263723,171,23,31,"[87, 61, 7, 79]",1519
