match_id,player_index,champion,subteamId,kills,deaths,assists,kda,goldEarned,champLevel,totalDamageDealtToChampions,totalDamageTaken,totalHeal,damageSelfMitigated,teamDamagePercentage,damageTakenOnTeamPercentage,abilityUses,skillshotsHit,skillshotsDodged,augments,gameDuration
TR1_1652398434,10,Galio,4,6,5,10,3.2,19265,18,47991,59800,20897,86132,0.10396136852773559,0.13539206719700767,307,27,16,"[45, 42, 151, 136]",1441
TR1_1652398434,11,Kassadin,3,17,7,7,3.43,17422,18,97810,58468,14180,64874,0.21188103645841852,0.1323783396189377,502,0,16,"[195, 56, 120]",1441
TR1_1652398434,12,TwistedFate,3,7,10,12,1.9,16293,18,33225,36691,4783,27205,0.07197365870129074,0.08307206439662528,328,13,61,"[58, 57, 98, 305]",1441
TR1_1652398434,13,Kalista,4,10,10,8,1.8,15266,18,57386,29322,6651,28975,0.12431323678827455,0.06638760835042823,148,3,21,"[115, 51, 107, 12]",1441
TR1_1652398434,14,Pyke,5,5,2,2,3.5,4350,9,9206,8991,3484,3901,0.05860479242351416,0.04928396685334906,100,12,31,[195],1441
TR1_1652398434,15,Janna,5,2,3,5,2.33,4700,9,5800,6872,753,3256,0.03692380799054036,0.03767061213308467,132,9,16,[30],1441
TR1_1652398434,16,KSante,6,10,6,7,2.83,15797,18,62534,63936,8413,84015,0.1354652363738454,0.14475743770424965,373,0,32,"[243, 7, 47, 49]",1441
TR1_1652393030,1,Mordekaiser,8,6,12,9,1.25,12336,17,70111,81491,58239,209435,0.11674347164212943,0.16209206959786934,347,0,245,"[103, 118, 92, 1]",1682
TR1_1652393030,2,Azir,6,10,10,7,1.7,22977,18,82223,49128,10188,58270,0.1369127878404381,0.09771893541099053,441,329,747,"[217, 180, 74, 215]",1682
TR1_1652393030,3,Udyr,8,11,7,5,2.29,13839,17,71014,80565,30240,133393,0.11824703626145522,0.16025013686449693,294,0,136,"[116, 67, 238, 174]",1682
TR1_1652393030,4,Fizz,5,5,6,4,1.5,11283,16,43287,35486,17174,24508,0.1358768182352989,0.07492627577612684,356,8,42,"[129, 312, 1]",1682
TR1_1652393030,5,MonkeyKing,7,11,5,5,3.2,11050,16,54043,62116,34770,86111,0.16963976411550397,0.13115353018202192,283,0,106,"[23, 29, 68]",1682
TR1_1652393030,6,Volibear,1,1,8,2,0.38,6968,12,20075,37759,15288,38732,0.06301656764475251,0.07972578204108222,165,0,35,"[152, 23]",1682
TR1_1652393030,7,Rammus,1,3,6,1,0.67,6959,12,11858,39617,4310,26437,0.037223418237684366,0.08364987506989584,175,0,44,"[152, 67]",1682
TR1_1652393030,8,Zed,5,10,11,4,1.27,11259,16,47421,26440,3548,22331,0.14885140780797873,0.05582672439571857,429,35,71,"[211, 84, 6]",1682
TR1_1652393030,9,Naafiri,3,16,4,7,5.75,22770,18,106393,90518,67797,79332,0.17715840765688926,0.18004640728170404,495,0,167,"[16, 70, 228, 104]",1682
TR1_1652393030,10,Caitlyn,3,8,14,8,1.14,18750,18,86648,45645,9547,21131,0.14428076311735605,0.09079122985667727,268,31,58,"[74, 77, 310, 238]",1682
TR1_1652393030,11,Blitzcrank,4,7,6,11,3.0,18123,18,49461,84000,23691,156459,0.08235940706210308,0.16708184691160194,371,33,147,"[313, 65, 103, 193]",1682
TR1_1652393030,12,Cassiopeia,7,5,12,7,1.0,11583,17,43862,39560,8924,26201,0.13768223995864368,0.08352933460969034,645,243,480,"[50, 92, 133]",1682
TR1_1652393030,13,Zed,4,12,10,4,1.6,16016,18,92495,33104,5689,21514,0.15401653948399638,0.06584706730811815,603,94,105,"[84, 82, 238, 310]",1682
TR1_1652393030,14,Seraphine,6,10,5,10,4.0,22943,18,42208,38295,18760,55193,0.07028158693563251,0.07617230676854182,414,247,461,"[231, 223, 312, 98]",1682
TR1_1652393030,15,DrMundo,2,7,5,8,3.0,10765,16,48849,155290,30950,108718,0.15333526493741353,0.32788265427849994,260,30,163,"[13, 64, 41]",1682
TR1_1652393030,16,Sett,2,10,11,5,1.36,11310,16,49180,77344,30354,81464,0.15437451906272429,0.16330582364696436,124,0,107,"[82, 2, 66]",1682
TR1_1652387041,1,Lulu,4,7,9,14,2.33,22600,18,29371,59525,58871,84165,0.06077848306819298,0.1440642800686688,346,105,147,"[141, 68, 88, 35, 56]",1539
TR1_1652387041,2,MonkeyKing,4,14,8,6,2.5,21100,18,104176,121913,49088,161287,0.21556923700166578,0.2950547928986162,465,0,131,"[313, 41, 48, 102]",1539
TR1_1652387041,3,Elise,1,0,6,2,0.33,6700,12,4757,13875,7517,6593,0.023961933060720003,0.045550161872991136,232,0,73,"[113, 304, 151]",1539
TR1_1652387041,4,Viego,1,3,7,0,0.43,6953,12,7436,10970,2361,6816,0.037455313215944086,0.03601407565914926,107,1,40,"[71, 304, 84]",1539
TR1_1652387041,5,Syndra,5,4,6,7,1.83,11800,15,42454,24003,11327,22806,0.2138242457429985,0.07879727241369916,315,34,1048,"[50, 36, 45, 228]",1539
TR1_1652387041,6,Jhin,5,7,8,3,1.25,10305,15,31631,19600,3612,17152,0.15931164918979301,0.06434444424845975,195,3,263,"[16, 82, 115, 79]",1539
TR1_1652387041,7,Rammus,3,5,6,14,3.17,18000,18,41576,48716,4207,213667,0.08603271775124476,0.1179043008158855,261,0,77,"[231, 218, 241, 219, 110]",1539
TR1_1652387041,8,Ambessa,3,14,7,5,2.71,16005,18,72799,49217,26376,111565,0.15064279131677516,0.11911694696749879,335,0,68,"[165, 154, 227, 219, 214]",1539
TR1_1652387041,9,Jinx,8,4,8,1,0.62,7010,14,10706,11466,2798,5903,0.053921315807612544,0.03764349069017031,72,5,35,"[92, 304, 154, 195]",1539
TR1_1652387041,10,Sivir,8,1,7,4,0.71,8000,14,19866,13180,3596,9165,0.10005934350425798,0.043267322760585335,88,22,51,"[29, 304, 71, 6]",1539
TR1_1652387041,11,Poppy,2,5,10,8,1.3,11000,16,24397,60268,8982,76346,0.12287744077544933,0.1978496127719681,134,0,137,"[238, 242, 118, 41]",1539
TR1_1652387041,12,Vi,2,12,5,4,3.2,11800,16,57299,151253,13238,186266,0.2885887587032246,0.4965336195829769,204,0,237,"[152, 34, 313, 41]",1539
TR1_1652387041,13,Kalista,6,12,11,9,1.91,22855,18,109799,38980,20292,51817,0.22720458554308662,0.09434128778182779,111,2,21,"[321, 70, 225, 234, 251]",1539
TR1_1652387041,14,Rammus,6,12,4,10,5.5,19350,18,38902,47027,17418,121039,0.08049960055999159,0.11381682798789852,177,0,45,"[217, 2, 216, 219, 218]",1539
TR1_1652387041,15,Kennen,7,11,6,5,2.67,13935,18,42328,20881,4519,31226,0.08758901153625391,0.0505375098098705,333,19,34,"[129, 98, 180, 88, 22]",1539
TR1_1652387041,16,Jhin,7,5,8,9,1.75,14505,18,44307,26925,6120,17016,0.09168357322278922,0.0651640536697339,175,2,24,"[227, 301, 234, 166, 187]",1539
TR1_1652359797,1,Sejuani,1,5,6,6,1.83,14050,16,40312,42301,5077,64078,0.18667323802583416,0.18480550351717487,242,6,30,"[231, 243, 227]",1324
TR1_1652359797,2,Blitzcrank,1,6,7,4,1.43,11550,16,34333,45131,11051,34268,0.15898297948757725,0.19716608204513206,316,23,37,"[47, 48, 77]",1324
TR1_1652359797,3,TahmKench,8,7,6,12,3.17,15500,18,47107,124060,58525,211524,0.11634364642851322,0.3131881370057946,144,13,202,"[313, 123, 92, 60]",1324
TR1_1652359797,4,Hwei,7,5,5,6,2.2,13750,17,39502,24987,4224,20192,0.18292273734166226,0.10916198110768009,411,20,45,"[16, 81, 312, 44]",1324
TR1_1652359797,5,Azir,5,7,7,1,1.14,10000,16,30981,26864,5907,18241,0.14346263839720866,0.11736453009249806,232,2,31,"[133, 219, 217]",1324
TR1_1652359797,6,Syndra,8,12,10,2,1.4,21500,18,54065,40710,2659,38001,0.13352998217880088,0.10277354090428603,462,30,492,"[65, 30, 180, 56]",1324
TR1_1652359797,7,AurelionSol,6,12,5,5,3.4,16150,18,41774,65792,7546,30087,0.10317269653004857,0.16609254536093618,135,0,19,"[13, 216, 217, 34]",1324
TR1_1652359797,8,Smolder,7,7,8,5,1.5,11875,17,37405,30732,10064,16743,0.17320995279098145,0.13426319179278706,141,27,37,"[84, 134, 36, 138]",1324
TR1_1652359797,9,Renata,6,5,6,12,2.83,20150,18,65619,25060,3360,23696,0.1620632150585083,0.06326355463317124,273,41,83,"[116, 156, 50, 22]",1324
TR1_1652359797,10,Jax,2,2,6,8,1.67,15101,18,37389,26564,11592,32966,0.09234243265728045,0.06706248880039051,267,0,20,"[150, 243, 98, 87]",1324
TR1_1652359797,11,Katarina,2,9,6,2,1.83,14600,25,40069,32181,3363,22332,0.09896107088674545,0.08124248193508504,79,2,24,"[211, 96, 84, 322]",1324
TR1_1652359797,12,Kaisa,3,10,6,6,2.67,13500,18,87443,36420,9215,33987,0.2159652044399974,0.09194410064145919,411,19,65,"[82, 81, 74, 51]",1324
TR1_1652359797,13,Karma,3,7,7,10,2.43,13500,18,31428,45329,27661,79121,0.07762175182010574,0.11443315071887718,229,30,184,"[2, 75, 116, 305]",1324
TR1_1652359797,14,KSante,5,1,6,5,1.0,11300,16,20815,40859,4675,39932,0.0963883957616072,0.17850371757314704,306,0,10,"[233, 88, 313]",1324
TR1_1652359797,15,Corki,4,0,5,2,0.4,3850,9,7539,7803,963,4678,0.03491040737892704,0.03409345822590205,71,7,65,[223],1324
TR1_1652359797,16,TahmKench,4,2,3,0,0.67,3750,9,5064,10218,2056,4487,0.023449650816202025,0.044641535645678784,45,1,55,[311],1324
TR1_1652354650,1,Vayne,5,7,7,6,1.86,17637,18,27642,30956,10909,18197,0.07192449191850771,0.08565661647605191,124,23,45,"[2, 70, 123, 74]",1234
TR1_1652354650,2,Renata,2,3,7,7,1.43,12011,15,12003,33694,11036,30504,0.05918185530631336,0.14865113917127154,159,12,64,"[141, 109, 78]",1234
TR1_1652354650,3,Caitlyn,2,7,6,3,1.67,12905,15,37583,33036,8085,14813,0.18529805184754639,0.14575113100994705,155,8,47,"[52, 250, 220]",1234
TR1_1652354650,4,Illaoi,6,0,6,0,0.0,8045,12,5190,18523,1724,13592,0.025589444394390162,0.08172004065040142,120,1,36,"[150, 74]",1234
TR1_1652354650,5,Jhin,6,1,7,0,0.14,8160,12,16254,13986,1532,7708,0.08013694177847275,0.061703503703614056,101,0,13,"[154, 238]",1234
TR1_1652354650,6,Gangplank,1,18,10,5,2.3,22962,18,55093,47601,15238,35585,0.1433518157259889,0.13171243815518716,315,8,30,"[38, 82, 243, 238]",1234
TR1_1652354650,7,Poppy,1,9,4,16,6.25,19414,18,46702,85046,39053,184801,0.12151716599317065,0.2353200300131907,232,1,20,"[67, 313, 310, 90]",1234
TR1_1652354650,8,Mordekaiser,8,8,6,6,2.33,15519,17,24989,60036,11662,71699,0.06502161024564125,0.16611896068532175,244,0,12,"[150, 175, 41, 64]",1234
TR1_1652354650,9,Lux,3,6,6,8,2.33,13000,16,30847,22420,1635,15736,0.15208838166944108,0.09891248703027755,189,12,47,"[215, 65, 219]",1234
TR1_1652354650,10,Hwei,3,8,6,5,2.17,13300,16,35745,22805,2483,19840,0.17623404793757638,0.10061287570414797,324,3,26,"[29, 113, 86]",1234
TR1_1652354650,11,Zed,7,8,8,10,2.25,16002,17,47747,27951,5491,22752,0.1242362786594382,0.07734193195110334,216,11,42,"[211, 223, 35, 84]",1234
TR1_1652354650,12,Corki,8,8,10,6,1.4,13307,17,48216,35115,13517,18659,0.12545827650918992,0.09716430298009177,136,28,54,"[77, 301, 86, 21]",1234
TR1_1652354650,13,Sivir,5,11,9,7,2.0,18936,18,80627,38507,11715,19422,0.20979093697243384,0.10654872933860621,224,29,64,"[36, 118, 323, 47]",1234
TR1_1652354650,14,Ashe,4,3,11,7,0.91,12500,16,22742,31606,2863,8789,0.11212421911325875,0.13944209930170418,70,31,312,"[36, 71, 194]",1234
TR1_1652354650,15,Vladimir,4,8,8,3,1.38,12819,16,42461,50593,38360,27024,0.20934705795300113,0.22320672342863623,326,0,75,"[103, 68, 195]",1234
TR1_1652354650,16,Ekko,7,14,8,4,2.25,17701,17,53305,36190,10397,57430,0.1386994239756295,0.10013699040044716,240,26,73,"[38, 318, 228, 238]",1234
TR1_1652275475,1,Nidalee,2,9,5,3,2.4,11050,17,39866,44568,21887,32205,0.07420147200067098,0.08045799071840438,572,5,35,"[318, 20, 73, 123, 69]",1490
TR1_1652275475,2,Aurora,2,4,6,9,2.17,13575,17,46092,34018,12501,25646,0.08578956084232675,0.061412761683414245,744,18,31,"[103, 20, 49, 30, 105]",1490
TR1_1652275475,3,Aatrox,7,0,4,1,0.25,4100,9,8823,10204,3295,8700,0.03491273923025432,0.04051196593281848,102,5,8,"[63, 20]",1490
TR1_1652275475,4,Caitlyn,8,0,7,5,0.71,9400,15,26842,22666,4919,22581,0.10621154465425461,0.08998504113014633,72,7,16,"[227, 20, 17, 225]",1490
TR1_1652275475,5,AurelionSol,4,13,10,7,2.0,20750,18,75548,96753,25361,90088,0.14061487479151902,0.17466449231461476,189,0,5,"[152, 20, 205, 48, 80]",1490
TR1_1652275475,6,Shen,4,8,5,12,4.0,20750,18,83257,141586,39277,199774,0.15496367831012045,0.25559861146706875,250,0,13,"[23, 20, 120, 53, 232]",1490
TR1_1652275475,7,Gragas,1,7,5,2,1.8,10600,16,42210,28734,11794,38442,0.16701930783524918,0.11407389720786681,293,4,6,"[116, 20, 25, 243]",1490
TR1_1652275475,8,Briar,1,6,6,6,2.0,10800,16,46939,50451,43376,71414,0.18572785389903548,0.20028884938467223,130,0,4,"[217, 20, 305, 225]",1490
TR1_1652275475,9,Yone,8,5,6,0,0.83,9400,15,35438,29565,13287,29530,0.14022156721274315,0.11737203786478857,275,1,24,"[313, 20, 138, 220]",1490
TR1_1652275475,10,Yasuo,6,12,7,7,2.71,19610,18,109549,69133,38020,114562,0.20389918794285272,0.12480333319662303,334,17,16,"[107, 20, 46, 234, 138]",1490
TR1_1652275475,11,Aatrox,5,8,8,5,1.62,10850,16,51522,57402,37165,56342,0.20386119919337115,0.22788551562632928,357,12,19,"[84, 20, 34, 48]",1490
TR1_1652275475,12,Rammus,5,7,5,8,3.0,10800,16,31569,39431,12156,100669,0.12491188350029057,0.15653852043127423,256,0,9,"[241, 20, 242, 18]",1490
TR1_1652275475,13,Fizz,3,10,8,2,1.5,11750,17,53723,44395,12689,40160,0.09999335402622449,0.08014431390145813,323,10,29,"[65, 20, 172, 19, 73]",1490
TR1_1652275475,14,Leona,3,4,8,9,1.62,13250,17,47342,71162,21724,84919,0.08811689492107647,0.12846629031278095,273,39,51,"[154, 20, 49, 45, 136]",1490
TR1_1652275475,15,Tryndamere,6,8,9,7,1.67,18000,18,81891,52320,23268,48773,0.15242097716520914,0.09445220640563573,141,0,10,"[52, 20, 80, 115, 226]",1490
TR1_1652275475,16,Volibear,7,2,6,0,0.33,4100,9,9384,13437,4459,7300,0.03713390447480155,0.05334417242210407,61,0,3,"[84, 20]",1490
TR1_1652271211,1,Rengar,8,4,8,1,0.62,8500,14,19313,32798,13625,22143,0.12128013078639746,0.12434289652963121,231,0,75,"[48, 118, 49]",1554
TR1_1652271211,2,Ashe,8,2,6,4,1.0,7051,14,25991,18202,5428,7774,0.16321945820028538,0.06900866674043507,145,36,372,"[79, 150, 87]",1554
TR1_1652271211,3,Maokai,2,3,7,3,0.86,9251,15,17225,46365,15716,41767,0.10816881700798152,0.17577585953612157,189,19,111,"[219, 215, 73]",1554
TR1_1652271211,4,Vladimir,2,3,8,6,1.12,10750,15,25937,56066,29430,27693,0.1628785272469658,0.2125545799276659,214,0,50,"[41, 152, 37]",1554
TR1_1652271211,5,Renata,6,7,7,18,3.57,25002,18,73493,45649,13551,68214,0.14995892256331303,0.11599684551671845,502,25,104,"[45, 192, 105, 198]",1554
TR1_1652271211,6,Udyr,7,2,11,1,0.27,7075,12,11625,18340,2794,18180,0.0730058433777158,0.06953238584774582,141,0,51,"[323, 107]",1554
TR1_1652271211,7,TwistedFate,1,14,8,12,3.25,31068,18,83488,58016,13170,129281,0.1703533115466246,0.14742116902298133,343,47,179,"[228, 98, 242, 29]",1554
TR1_1652271211,8,Ornn,1,11,5,10,4.2,25350,18,41270,95991,14208,325754,0.08421034727375246,0.2439152885959984,276,33,135,"[41, 64, 136, 313]",1554
TR1_1652271211,9,Annie,6,18,9,6,2.67,25701,18,104992,55035,4527,64701,0.21423012250030166,0.13984479510680392,505,0,69,"[156, 65, 97, 180]",1554
TR1_1652271211,10,Ambessa,3,8,6,16,4.0,11901,17,61768,37959,11404,52842,0.12603578912221144,0.09645546845284206,249,0,27,"[27, 16, 12, 321]",1554
TR1_1652271211,11,Nocturne,3,14,6,8,3.67,13674,17,35900,31750,9477,24379,0.07325195648458632,0.08067928519865031,173,38,60,"[79, 38, 32, 36]",1554
TR1_1652271211,12,Pyke,7,2,6,2,0.67,6750,12,9738,19083,6420,14298,0.0611575698065847,0.07234874032559824,94,20,61,"[195, 150]",1554
TR1_1652271211,13,Velkoz,4,5,9,9,1.56,10551,16,30744,27035,1504,7724,0.19306907498810477,0.10249410988158514,347,30,73,"[1, 65, 205]",1554
TR1_1652271211,14,Volibear,4,7,6,5,2.0,21750,16,18666,45881,19808,42424,0.11722057858596456,0.1739427612112171,203,0,94,"[62, 47, 229]",1554
TR1_1652271211,15,Yasuo,5,6,7,12,2.57,13451,18,45256,38471,17404,75482,0.09234389812878595,0.09775763600696667,511,12,38,"[58, 24, 34, 227]",1554
TR1_1652271211,16,Jhin,5,9,6,5,2.33,14000,18,43919,30668,9178,12521,0.08961565238042458,0.07792951209903887,156,10,30,"[195, 70, 237, 227]",1554
TR1_1652266551,1,Samira,6,6,8,4,1.25,12850,23,30243,30451,6720,17919,0.1251922363878907,0.1024470777225448,213,15,48,"[71, 96, 134]",1437
TR1_1652266551,2,Pantheon,4,3,8,4,0.88,13450,15,25443,22416,2262,13213,0.10532187193194598,0.07541270371205828,133,4,24,"[90, 243, 228]",1437
TR1_1652266551,3,Akshan,4,5,6,2,1.17,12200,15,30076,22746,3266,13569,0.12450315781594708,0.07652593286706873,138,20,52,"[238, 220, 243]",1437
TR1_1652266551,4,Rumble,6,4,8,4,1.0,12300,15,19485,26946,3649,24290,0.08065819511007111,0.09065282937365862,248,33,67,"[65, 48, 30]",1437
TR1_1652266551,5,Lillia,5,3,5,13,3.2,13050,17,53418,47725,22908,56662,0.12057882362522009,0.11112179948367203,229,7,46,"[2, 45, 195, 72]",1437
TR1_1652266551,6,LeeSin,5,13,6,2,2.5,16425,17,32115,32506,7251,32767,0.07249238636968727,0.07568831645112391,255,13,43,"[238, 58, 27, 211]",1437
TR1_1652266551,7,Nami,7,6,8,18,3.0,23000,18,37465,90693,100445,51288,0.08456948439036162,0.21116866839905615,441,18,45,"[215, 216, 219, 217]",1437
TR1_1652266551,8,Viego,7,19,8,4,2.88,20551,18,77356,60039,14891,40111,0.1746112475199761,0.13979337176317905,193,15,94,"[116, 243, 323, 16]",1437
TR1_1652266551,9,Vladimir,1,2,8,7,1.12,12300,15,35471,46339,49118,26962,0.14683432428836388,0.15589614513309016,273,0,29,"[313, 156, 79]",1437
TR1_1652266551,10,Belveth,1,8,6,1,1.5,12250,15,40035,23409,10572,43366,0.16572733391328692,0.07875484206584558,333,0,3,"[151, 81, 225]",1437
TR1_1652266551,11,Jhin,8,15,9,0,1.67,14925,16,47581,30289,4832,19110,0.10740305251658859,0.07052411351193545,171,12,19,"[82, 243, 79]",1437
TR1_1652266551,12,TahmKench,3,8,5,2,2.0,11800,15,34362,92036,19457,102473,0.14224507555209298,0.3096314868635319,116,17,36,"[64, 41, 193]",1437
TR1_1652266551,13,Viktor,3,3,14,5,0.57,12050,15,26456,32898,4075,24943,0.10951780500040138,0.11067898226220187,200,14,15,"[129, 156, 48]",1437
TR1_1652266551,14,Rammus,8,0,6,11,1.83,15600,16,31192,82995,22549,147158,0.07040878405196835,0.19324376283096417,124,0,12,"[152, 216, 18]",1437
TR1_1652266551,15,Mel,2,13,6,12,4.17,21100,18,84578,45561,8349,44237,0.19091508053722053,0.10608374238186852,229,133,390,"[311, 219, 86, 24]",1437
TR1_1652266551,16,Annie,2,12,9,8,2.22,21100,18,79309,39674,7235,78741,0.17902114098897745,0.09237622517820072,565,0,57,"[103, 48, 243, 180]",1437
TR1_1652254492,1,Rell,4,8,7,3,1.57,12055,15,24025,53768,6997,159303,0.12351835719786544,0.19176299361357213,261,0,32,"[237, 13, 18]",1515
TR1_1652254492,2,Soraka,4,3,11,5,0.73,10550,15,18216,45152,52082,38314,0.09365430562944964,0.16103154808005488,159,15,52,"[226, 21, 15]",1515
TR1_1652254492,3,Pyke,5,4,6,5,1.5,11650,15,22711,25160,10705,43268,0.11676299353346381,0.08973161619945383,135,15,40,"[46, 227, 63]",1515
TR1_1652254492,4,AurelionSol,5,7,9,4,1.22,12952,15,39308,27941,6086,21819,0.20209144867752032,0.09965173658633202,125,9,18,"[171, 38, 180]",1515
TR1_1652254492,5,XinZhao,6,3,7,12,2.14,16050,18,24573,44820,16354,32695,0.06208174958015424,0.13749128833476457,138,0,71,"[136, 52, 243, 223]",1515
TR1_1652254492,6,KogMaw,3,7,9,6,1.44,12320,17,45121,28206,5841,22468,0.1139940600728602,0.08652697050913151,222,27,60,"[308, 220, 107]",1515
TR1_1652254492,7,Urgot,3,8,6,4,2.0,12325,17,42066,38087,10867,62084,0.10627555456166682,0.11683500087620675,237,16,48,"[51, 36, 81, 107]",1515
TR1_1652254492,8,Yone,1,6,6,3,1.5,7755,13,26385,21442,5672,20628,0.13565303711413923,0.07647463926542082,209,14,45,"[221, 36]",1515
TR1_1652254492,9,Draven,1,4,9,4,0.89,9466,13,19157,20511,1807,10139,0.09848941445411592,0.07315114287770354,168,10,19,"[237, 311]",1515
TR1_1652254492,10,Thresh,2,13,10,9,2.2,23350,18,63980,45911,30909,75050,0.16164022103245604,0.14083567866702354,312,25,77,"[204, 238, 215, 48]",1515
TR1_1652254492,11,XinZhao,2,9,6,11,3.33,19350,18,47940,50013,21510,78776,0.1211171468414935,0.15341892916827737,143,0,50,"[218, 71, 217, 88]",1515
TR1_1652254492,12,Taliyah,6,15,6,1,2.67,20555,18,57170,28143,4680,42419,0.14443617802925662,0.0863310589583407,475,86,220,"[324, 48, 135, 14]",1515
TR1_1652254492,13,Illaoi,7,10,6,6,2.67,18775,18,54529,50442,19400,100601,0.1377637064229536,0.15473589048144687,211,13,31,"[93, 150, 66, 64]",1515
TR1_1652254492,14,Caitlyn,7,10,10,7,1.7,22550,18,60438,40365,5730,26453,0.15269138345915897,0.12382518300480867,103,14,30,"[22, 116, 88, 52]",1515
TR1_1652254492,15,Gnar,8,2,8,8,1.25,10760,16,22621,40399,12244,35473,0.11630010041785294,0.14408123935414538,105,25,45,"[138, 241, 323]",1515
TR1_1652254492,16,Nasus,8,10,6,2,2.0,10755,16,22082,46016,13358,41832,0.1135303429755927,0.16411508402331743,291,0,22,"[181, 23, 1]",1515
TR1_1652245094,1,Tristana,6,7,8,5,1.5,11560,16,36093,24176,4105,10042,0.1872148300675166,0.10298303680030602,134,0,30,"[225, 223, 105]",1545
TR1_1652245094,2,Jhin,8,11,7,2,1.86,12570,15,36993,21814,1440,8283,0.1918850805855454,0.0929189767479743,126,3,13,"[219, 61, 322]",1545
TR1_1652245094,3,Ivern,2,6,6,17,3.83,19165,18,43501,34857,10399,159976,0.10101007205828547,0.08717124016552452,756,50,140,"[1, 118, 76, 141]",1545
TR1_1652245094,4,Orianna,2,18,5,6,4.8,23130,18,117231,39971,8630,110065,0.272211606993245,0.09996085473747159,663,94,104,"[156, 180, 170, 16]",1545
TR1_1652245094,5,Lux,7,3,7,9,1.71,12185,17,31267,27395,2570,17604,0.0726036763822724,0.06850970922079984,350,13,44,"[86, 113, 322, 24]",1545
TR1_1652245094,6,Seraphine,6,6,5,6,2.4,11300,17,24452,29226,6500,24702,0.12683437244791484,0.12449318948312152,335,67,116,"[48, 68, 56]",1545
TR1_1652245094,7,Shaco,5,2,8,0,0.25,6250,12,7433,16488,1546,11292,0.03855635532957432,0.07023233140595636,88,0,7,"[228, 71]",1545
TR1_1652245094,8,Leblanc,5,0,7,2,0.29,6250,12,8403,15409,1014,8268,0.04358999766030065,0.0656394884230718,136,11,19,"[30, 77]",1545
TR1_1652245094,9,Lulu,1,2,7,3,0.71,7300,14,10864,32446,8993,42654,0.05635582725336071,0.13820684349095236,204,23,43,"[156, 94, 222]",1545
TR1_1652245094,10,Mordekaiser,1,4,8,2,0.75,7350,14,42925,60813,37119,95312,0.22265492692208858,0.25903698649493917,194,0,32,"[219, 20, 205]",1545
TR1_1652245094,11,Jinx,8,2,7,8,1.43,10385,15,25623,34390,11412,20882,0.1329086097336989,0.14648914715367853,57,6,30,"[134, 74, 206]",1545
TR1_1652245094,12,Sylas,7,10,5,2,2.4,10855,18,46229,57035,25349,64611,0.1073445576945833,0.1426346809207835,490,22,60,"[19, 68, 308, 84]",1545
TR1_1652245094,13,Darius,4,6,11,11,1.55,19434,18,56110,41267,6186,48752,0.13029017800574663,0.1032012798758105,207,0,41,"[6, 38, 34, 238]",1545
TR1_1652245094,14,Swain,4,17,5,6,4.6,22345,18,60142,114926,70846,138091,0.13965115734637992,0.2874067994594218,458,21,82,"[45, 67, 85, 92]",1545
TR1_1652245094,15,Amumu,3,6,6,8,2.33,11060,17,27459,37577,5179,46277,0.06376195628234112,0.09397306166672229,100,14,28,"[193, 94, 42, 21]",1545
TR1_1652245094,16,AurelionSol,3,8,6,5,2.17,11020,17,48719,46842,4576,27191,0.11312679523714614,0.11714237395346598,149,0,13,"[41, 133, 44, 151]",1545
TR1_1652137043,1,Yone,7,3,9,6,1.0,13050,17,26087,27968,3223,23662,0.058434162402933545,0.07444032383786174,192,2,23,"[81, 176, 22, 118]",1497
TR1_1652137043,2,Qiyana,2,11,11,14,2.27,27760,18,79407,51788,18507,51477,0.17786680594698445,0.1378376639314005,752,42,238,"[19, 221, 206]",1497
TR1_1652137043,3,Chogath,2,14,8,7,2.62,23360,18,45576,95613,24453,168621,0.10208856647486952,0.2544815248439453,284,0,83,"[88, 305, 181, 313]",1497
TR1_1652137043,4,Mel,1,9,9,1,1.11,12830,16,34823,28133,4823,18286,0.1298735556541754,0.07940672401707231,278,74,194,"[45, 32, 205]",1497
TR1_1652137043,5,Maokai,1,1,7,9,1.43,11300,16,35177,38573,11487,56136,0.13119353141802942,0.10887185977314992,164,7,134,"[75, 181]",1497
TR1_1652137043,6,Thresh,6,4,11,9,1.18,14061,16,37520,41257,4617,99816,0.1399309793418337,0.11644688966368542,162,5,42,"[234, 241, 320]",1497
TR1_1652137043,7,Zac,6,9,5,4,2.6,10750,16,54854,82584,72800,117542,0.20457857223949671,0.23309113071682014,165,4,64,"[66, 97, 237]",1497
TR1_1652137043,8,Nidalee,5,15,6,6,3.5,21850,18,70718,48167,26071,32781,0.15840496941188856,0.12820052645106192,406,128,222,"[156, 32, 49, 2]",1497
TR1_1652137043,9,Vayne,7,10,8,3,1.62,13550,17,46039,47143,8498,16001,0.10312548660727076,0.1254751579988946,171,43,81,"[115, 46, 120, 211]",1497
TR1_1652137043,10,Hwei,5,8,3,15,7.67,24250,18,88292,47154,22000,33045,0.19776989067653808,0.12550337473281306,691,69,147,"[45, 138, 44, 67]",1497
TR1_1652137043,11,TwistedFate,3,9,7,6,2.14,16195,18,47419,25083,4611,22925,0.10621540518017943,0.06676064169843363,318,39,131,"[48, 205, 69, 103]",1497
TR1_1652137043,12,Jhin,3,9,7,9,2.57,17125,18,42900,32800,5239,13224,0.09609471329933564,0.08730078650558924,107,6,32,"[66, 105, 22, 113]",1497
