match_id,player_index,champion,subteamId,kills,deaths,assists,kda,goldEarned,champLevel,totalDamageDealtToChampions,totalDamageTaken,totalHeal,damageSelfMitigated,teamDamagePercentage,damageTakenOnTeamPercentage,abilityUses,skillshotsHit,skillshotsDodged,augments,gameDuration,augment_name,rarity
EUW1_7578404805,13,Pantheon,6,12,4,7,4.75,20875,18,68560,54652,17861,42504,0.1348161584711123,0.115416504976851,253,1,29,41,1582,Goliath,2.0
EUW1_7578404805,13,Pantheon,6,12,4,7,4.75,20875,18,68560,54652,17861,42504,0.1348161584711123,0.115416504976851,253,1,29,73,1582,Shadow Runner,0.0
EUW1_7578404805,13,Pantheon,6,12,4,7,4.75,20875,18,68560,54652,17861,42504,0.1348161584711123,0.115416504976851,253,1,29,136,1582,Slap Around,0.0
EUW1_7578404805,14,Lux,5,9,6,10,3.17,24100,18,59214,69260,18472,89641,0.1164381428789377,0.1462666619359652,504,29,128,56,1582,Mind to Matter,0.0
EUW1_7578404805,14,Lux,5,9,6,10,3.17,24100,18,59214,69260,18472,89641,0.1164381428789377,0.1462666619359652,504,29,128,234,1582,Gamba Anvil,2.0
EUW1_7578404805,14,Lux,5,9,6,10,3.17,24100,18,59214,69260,18472,89641,0.1164381428789377,0.1462666619359652,504,29,128,205,1582,ADAPt,0.0
EUW1_7578404805,15,Swain,1,3,6,4,1.17,11500,15,40123,49195,20386,36438,0.1750512300355217,0.1757830587878538,317,24,123,102,1582,Don't Chase,0.0
EUW1_7578404805,15,Swain,1,3,6,4,1.17,11500,15,40123,49195,20386,36438,0.1750512300355217,0.1757830587878538,317,24,123,75,1582,Slow Cooker,2.0
EUW1_7578404805,15,Swain,1,3,6,4,1.17,11500,15,40123,49195,20386,36438,0.1750512300355217,0.1757830587878538,317,24,123,172,1582,Mirror Image,0.0
EUW1_7578404805,16,Poppy,1,4,6,3,1.17,11500,15,36081,48932,12390,104680,0.1574130394815352,0.1748432251481086,163,5,61,221,1582,Trailblazer,0.0
EUW1_7578404805,16,Poppy,1,4,6,3,1.17,11500,15,36081,48932,12390,104680,0.1574130394815352,0.1748432251481086,163,5,61,216,1582,Dreadbringer,2.0
EUW1_7578404805,16,Poppy,1,4,6,3,1.17,11500,15,36081,48932,12390,104680,0.1574130394815352,0.1748432251481086,163,5,61,56,1582,Mind to Matter,0.0
EUW1_7578355568,1,Viktor,8,16,6,10,4.33,19350,18,109449,50914,11805,67518,0.2148779870675101,0.1050255024085849,308,76,112,224,1629,Prismatic Egg,2.0
EUW1_7578355568,1,Viktor,8,16,6,10,4.33,19350,18,109449,50914,11805,67518,0.2148779870675101,0.1050255024085849,308,76,112,205,1629,ADAPt,0.0
EUW1_7578355568,1,Viktor,8,16,6,10,4.33,19350,18,109449,50914,11805,67518,0.2148779870675101,0.1050255024085849,308,76,112,69,1629,Repulsor,0.0
EUW1_7578355568,1,Viktor,8,16,6,10,4.33,19350,18,109449,50914,11805,67518,0.2148779870675101,0.1050255024085849,308,76,112,211,1629,It's Killing Time,1.0
EUW1_7578355568,2,Zac,5,6,7,3,1.29,10550,15,33883,41923,31021,35905,0.140954307813606,0.1454632333846386,156,8,44,48,1629,Jeweled Gauntlet,2.0
EUW1_7578355568,2,Zac,5,6,7,3,1.29,10550,15,33883,41923,31021,35905,0.140954307813606,0.1454632333846386,156,8,44,80,1629,Tank It Or Leave It,0.0
EUW1_7578355568,3,Swain,6,9,5,15,4.8,18575,18,83668,111714,58531,148258,0.1642636363945215,0.2304432945733423,301,16,85,216,1629,Dreadbringer,2.0
EUW1_7578355568,3,Swain,6,9,5,15,4.8,18575,18,83668,111714,58531,148258,0.1642636363945215,0.2304432945733423,301,16,85,181,1629,Heavy Hitter,0.0
EUW1_7578355568,3,Swain,6,9,5,15,4.8,18575,18,83668,111714,58531,148258,0.1642636363945215,0.2304432945733423,301,16,85,218,1629,Desecrator,0.0
EUW1_7578355568,3,Swain,6,9,5,15,4.8,18575,18,83668,111714,58531,148258,0.1642636363945215,0.2304432945733423,301,16,85,64,1629,Perseverance,1.0
EUW1_7578355568,4,Yasuo,6,13,6,8,3.5,25262,18,71585,49141,20855,81026,0.1405417730519477,0.1013690887156737,317,8,66,6,1629,Blade Waltz,2.0
EUW1_7578355568,4,Yasuo,6,13,6,8,3.5,25262,18,71585,49141,20855,81026,0.1405417730519477,0.1013690887156737,317,8,66,73,1629,Shadow Runner,0.0
EUW1_7578355568,4,Yasuo,6,13,6,8,3.5,25262,18,71585,49141,20855,81026,0.1405417730519477,0.1013690887156737,317,8,66,206,1629,escAPADe,0.0
EUW1_7578355568,4,Yasuo,6,13,6,8,3.5,25262,18,71585,49141,20855,81026,0.1405417730519477,0.1013690887156737,317,8,66,250,1629,Slow and Steady,1.0
EUW1_7578355568,5,Sett,1,8,7,7,2.14,10275,17,52613,46309,6232,77404,0.1032936784084298,0.0955274599187201,110,0,46,208,1629,Orbital Laser,2.0
EUW1_7578355568,5,Sett,1,8,7,7,2.14,10275,17,52613,46309,6232,77404,0.1032936784084298,0.0955274599187201,110,0,46,34,1629,Fallen Aegis,0.0
EUW1_7578355568,5,Sett,1,8,7,7,2.14,10275,17,52613,46309,6232,77404,0.1032936784084298,0.0955274599187201,110,0,46,32,1629,Executioner,0.0
EUW1_7578355568,5,Sett,1,8,7,7,2.14,10275,17,52613,46309,6232,77404,0.1032936784084298,0.0955274599187201,110,0,46,84,1629,Thread the Needle,1.0
EUW1_7578355568,6,Ekko,1,6,7,10,2.29,10250,17,38931,39716,8780,34017,0.0764321738247433,0.0819275209902902,262,32,81,30,1629,Eureka,2.0
EUW1_7578355568,6,Ekko,1,6,7,10,2.29,10250,17,38931,39716,8780,34017,0.0764321738247433,0.0819275209902902,262,32,81,226,1629,Stats!,0.0
EUW1_7578355568,6,Ekko,1,6,7,10,2.29,10250,17,38931,39716,8780,34017,0.0764321738247433,0.0819275209902902,262,32,81,46,1629,Infernal Soul,0.0
EUW1_7578355568,6,Ekko,1,6,7,10,2.29,10250,17,38931,39716,8780,34017,0.0764321738247433,0.0819275209902902,262,32,81,64,1629,Perseverance,1.0
EUW1_7578355568,7,Lissandra,7,4,9,6,1.11,11300,17,30536,36550,7673,20245,0.0599514998843553,0.0753962665957753,214,35,82,194,1629,Fey Magic,2.0
EUW1_7578355568,7,Lissandra,7,4,9,6,1.11,11300,17,30536,36550,7673,20245,0.0599514998843553,0.0753962665957753,214,35,82,205,1629,ADAPt,0.0
EUW1_7578355568,7,Lissandra,7,4,9,6,1.11,11300,17,30536,36550,7673,20245,0.0599514998843553,0.0753962665957753,214,35,82,85,1629,Tormentor,0.0
EUW1_7578355568,7,Lissandra,7,4,9,6,1.11,11300,17,30536,36550,7673,20245,0.0599514998843553,0.0753962665957753,214,35,82,217,1629,Deathtouch,1.0
EUW1_7578355568,8,Yasuo,2,2,8,0,0.25,7100,13,22841,35541,18790,25944,0.0950224159770348,0.1233206542865244,143,2,14,219,1629,Doomsayer,2.0
EUW1_7578355568,8,Yasuo,2,2,8,0,0.25,7100,13,22841,35541,18790,25944,0.0950224159770348,0.1233206542865244,143,2,14,17,1629,Contract Killer,0.0
EUW1_7578355568,9,Olaf,2,1,7,2,0.43,7100,13,20117,33258,10482,27800,0.0836899597057279,0.1153993086522025,169,12,22,216,1629,Dreadbringer,2.0
EUW1_7578355568,9,Olaf,2,1,7,2,0.43,7100,13,20117,33258,10482,27800,0.0836899597057279,0.1153993086522025,169,12,22,305,1629,Leg Day,0.0
EUW1_7578355568,10,Sett,5,5,9,4,1.0,10275,15,41647,42665,10352,62499,0.1732532796347208,0.1480392114341292,150,0,24,18,1629,Courage of the Colossus,2.0
EUW1_7578355568,10,Sett,5,5,9,4,1.0,10275,15,41647,42665,10352,62499,0.1732532796347208,0.1480392114341292,150,0,24,171,1629,Dematerialize,0.0
EUW1_7578355568,10,Sett,5,5,9,4,1.0,10275,15,41647,42665,10352,62499,0.1732532796347208,0.1480392114341292,150,0,24,7,1629,Blunt Force,0.0
EUW1_7578355568,11,Pantheon,4,5,5,6,2.2,11250,16,37569,35851,18050,45693,0.1562888260944732,0.124396615800485,165,0,48,79,1629,Symphony of War,2.0
EUW1_7578355568,11,Pantheon,4,5,5,6,2.2,11250,16,37569,35851,18050,45693,0.1562888260944732,0.124396615800485,165,0,48,237,1629,Transmute: Gold,0.0
EUW1_7578355568,11,Pantheon,4,5,5,6,2.2,11250,16,37569,35851,18050,45693,0.1562888260944732,0.124396615800485,165,0,48,251,1629,Numb to Pain,0.0
EUW1_7578355568,12,Leblanc,4,7,7,5,1.71,10750,16,22531,26436,1427,13915,0.0937335300008887,0.0917273014611444,198,7,37,156,1629,Quest: Wooglet's Witchcap,2.0
EUW1_7578355568,12,Leblanc,4,7,7,5,1.71,10750,16,22531,26436,1427,13915,0.0937335300008887,0.0917273014611444,198,7,37,222,1629,Fruits of Your Labor,0.0
EUW1_7578355568,12,Leblanc,4,7,7,5,1.71,10750,16,22531,26436,1427,13915,0.0937335300008887,0.0917273014611444,198,7,37,305,1629,Leg Day,0.0
EUW1_7578355568,13,Pantheon,3,3,7,3,0.86,7000,14,37833,26039,5915,35763,0.1573884226089991,0.0903518299952345,196,0,31,195,1629,Giant Slayer,2.0
EUW1_7578355568,13,Pantheon,3,3,7,3,0.86,7000,14,37833,26039,5915,35763,0.1573884226089991,0.0903518299952345,196,0,31,42,1629,Guilty Pleasure,0.0
EUW1_7578355568,13,Pantheon,3,3,7,3,0.86,7000,14,37833,26039,5915,35763,0.1573884226089991,0.0903518299952345,196,0,31,9,1629,Buff Buddies,0.0
EUW1_7578355568,14,Briar,3,5,8,3,1.0,7000,14,23958,46488,34715,43706,0.0996692581645492,0.1613018449856412,149,17,50,88,1629,Ultimate Revolution,2.0
EUW1_7578355568,14,Briar,3,5,8,3,1.0,7000,14,23958,46488,34715,43706,0.0996692581645492,0.1613018449856412,149,17,50,251,1629,Numb to Pain,0.0
EUW1_7578355568,14,Briar,3,5,8,3,1.0,7000,14,23958,46488,34715,43706,0.0996692581645492,0.1613018449856412,149,17,50,138,1629,Goredrink,0.0
EUW1_7578355568,15,Swain,7,11,5,5,3.2,12000,17,58347,116604,58705,117873,0.1145510293622647,0.2405314167750143,397,27,101,216,1629,Dreadbringer,2.0
EUW1_7578355568,15,Swain,7,11,5,5,3.2,12000,17,58347,116604,58705,117873,0.1145510293622647,0.2405314167750143,397,27,101,112,1629,Ultimate Unstoppable,0.0
EUW1_7578355568,15,Swain,7,11,5,5,3.2,12000,17,58347,116604,58705,117873,0.1145510293622647,0.2405314167750143,397,27,101,218,1629,Desecrator,0.0
EUW1_7578355568,15,Swain,7,11,5,5,3.2,12000,17,58347,116604,58705,117873,0.1145510293622647,0.2405314167750143,397,27,101,74,1629,Shrink Ray,1.0
EUW1_7578355568,16,Lux,8,7,5,18,5.0,18750,18,64223,33827,5399,33406,0.1260882220062275,0.0697794500225988,465,125,312,86,1629,Trueshot Prodigy,2.0
EUW1_7578355568,16,Lux,8,7,5,18,5.0,18750,18,64223,33827,5399,33406,0.1260882220062275,0.0697794500225988,465,125,312,172,1629,Mirror Image,0.0
EUW1_7578355568,16,Lux,8,7,5,18,5.0,18750,18,64223,33827,5399,33406,0.1260882220062275,0.0697794500225988,465,125,312,322,1629,Augmented Power,0.0
EUW1_7578355568,16,Lux,8,7,5,18,5.0,18750,18,64223,33827,5399,33406,0.1260882220062275,0.0697794500225988,465,125,312,2,1629,Apex Inventor,1.0
EUW1_7578319095,1,Veigar,1,8,6,8,2.67,20285,18,49697,31424,9004,24038,0.1529024034407615,0.1230136729074527,306,18,45,30,1279,Eureka,2.0
EUW1_7578319095,1,Veigar,1,8,6,8,2.67,20285,18,49697,31424,9004,24038,0.1529024034407615,0.1230136729074527,306,18,45,61,1279,OK Boomerang,1.0
EUW1_7578319095,1,Veigar,1,8,6,8,2.67,20285,18,49697,31424,9004,24038,0.1529024034407615,0.1230136729074527,306,18,45,234,1279,Gamba Anvil,2.0
EUW1_7578319095,1,Veigar,1,8,6,8,2.67,20285,18,49697,31424,9004,24038,0.1529024034407615,0.1230136729074527,306,18,45,308,1279,Firefox,0.0
EUW1_7578319095,2,Nasus,1,10,5,8,3.6,18645,18,40574,50374,17688,56485,0.1248330892170869,0.1971942228116459,436,0,35,156,1279,Quest: Wooglet's Witchcap,2.0
EUW1_7578319095,2,Nasus,1,10,5,8,3.6,18645,18,40574,50374,17688,56485,0.1248330892170869,0.1971942228116459,436,0,35,175,1279,Parasitic Relationship,1.0
EUW1_7578319095,2,Nasus,1,10,5,8,3.6,18645,18,40574,50374,17688,56485,0.1248330892170869,0.1971942228116459,436,0,35,45,1279,Infernal Conduit,2.0
EUW1_7578319095,2,Nasus,1,10,5,8,3.6,18645,18,40574,50374,17688,56485,0.1248330892170869,0.1971942228116459,436,0,35,32,1279,Executioner,0.0
EUW1_7578319095,3,Diana,2,6,5,7,2.6,16650,18,33067,21448,2523,21590,0.1017361317338869,0.0839599044057078,134,64,138,48,1279,Jeweled Gauntlet,2.0
EUW1_7578319095,3,Diana,2,6,5,7,2.6,16650,18,33067,21448,2523,21590,0.1017361317338869,0.0839599044057078,134,64,138,50,1279,Keystone Conjurer,1.0
EUW1_7578319095,3,Diana,2,6,5,7,2.6,16650,18,33067,21448,2523,21590,0.1017361317338869,0.0839599044057078,134,64,138,27,1279,Earthwake,2.0
EUW1_7578319095,3,Diana,2,6,5,7,2.6,16650,18,33067,21448,2523,21590,0.1017361317338869,0.0839599044057078,134,64,138,237,1279,Transmute: Gold,0.0
EUW1_7578319095,4,Caitlyn,2,9,6,5,2.33,17900,18,30217,26289,3087,12651,0.0929697297216483,0.1029130906349062,85,5,24,220,1279,Fan the Hammer,2.0
EUW1_7578319095,4,Caitlyn,2,9,6,5,2.33,17900,18,30217,26289,3087,12651,0.0929697297216483,0.1029130906349062,85,5,24,238,1279,Transmute: Prismatic,1.0
EUW1_7578319095,4,Caitlyn,2,9,6,5,2.33,17900,18,30217,26289,3087,12651,0.0929697297216483,0.1029130906349062,85,5,24,225,1279,Dual Wield,2.0
EUW1_7578319095,4,Caitlyn,2,9,6,5,2.33,17900,18,30217,26289,3087,12651,0.0929697297216483,0.1029130906349062,85,5,24,57,1279,Mountain Soul,0.0
EUW1_7578319095,5,Karthus,6,11,5,2,2.6,13703,17,40924,25857,2452,13682,0.1259101779925796,0.1012206254670497,489,6,13,135,1279,Spellwake,2.0
EUW1_7578319095,5,Karthus,6,11,5,2,2.6,13703,17,40924,25857,2452,13682,0.1259101779925796,0.1012206254670497,489,6,13,38,1279,From Beginning to End,1.0
EUW1_7578319095,5,Karthus,6,11,5,2,2.6,13703,17,40924,25857,2452,13682,0.1259101779925796,0.1012206254670497,489,6,13,1,1279,Accelerating Sorcery,2.0
EUW1_7578319095,5,Karthus,6,11,5,2,2.6,13703,17,40924,25857,2452,13682,0.1259101779925796,0.1012206254670497,489,6,13,322,1279,Augmented Power,0.0
EUW1_7578319095,6,Ryze,7,8,6,4,2.0,11510,17,28941,32375,1145,30397,0.196019785135383,0.1483417595705881,314,26,64,135,1279,Spellwake,2.0
EUW1_7578319095,6,Ryze,7,8,6,4,2.0,11510,17,28941,32375,1145,30397,0.196019785135383,0.1483417595705881,314,26,64,180,1279,Big Brain,1.0
EUW1_7578319095,6,Ryze,7,8,6,4,2.0,11510,17,28941,32375,1145,30397,0.196019785135383,0.1483417595705881,314,26,64,62,1279,Omni Soul,2.0
EUW1_7578319095,7,Caitlyn,7,5,7,7,1.71,12125,16,27975,28060,4453,13409,0.1894819096973268,0.1285693427001584,96,19,39,225,1279,Dual Wield,2.0
EUW1_7578319095,7,Caitlyn,7,5,7,7,1.71,12125,16,27975,28060,4453,13409,0.1894819096973268,0.1285693427001584,96,19,39,313,1279,Tank Engine,1.0
EUW1_7578319095,7,Caitlyn,7,5,7,7,1.71,12125,16,27975,28060,4453,13409,0.1894819096973268,0.1285693427001584,96,19,39,115,1279,Scopiest Weapons,2.0
EUW1_7578319095,8,Yasuo,6,4,8,7,1.38,14250,17,32543,22195,2415,37746,0.1001231605862664,0.0868844710653558,271,2,16,166,1279,Chain Lightning,2.0
EUW1_7578319095,8,Yasuo,6,4,8,7,1.38,14250,17,32543,22195,2415,37746,0.1001231605862664,0.0868844710653558,271,2,16,92,1279,Vulnerability,1.0
EUW1_7578319095,8,Yasuo,6,4,8,7,1.38,14250,17,32543,22195,2415,37746,0.1001231605862664,0.0868844710653558,271,2,16,58,1279,Mystic Punch,2.0
EUW1_7578319095,8,Yasuo,6,4,8,7,1.38,14250,17,32543,22195,2415,37746,0.1001231605862664,0.0868844710653558,271,2,16,80,1279,Tank It Or Leave It,0.0
EUW1_7578319095,9,Rumble,3,3,8,4,0.88,8450,14,17953,20366,6430,22428,0.121597231217914,0.0933183470718434,199,45,88,45,1279,Infernal Conduit,2.0
EUW1_7578319095,9,Rumble,3,3,8,4,0.88,8450,14,17953,20366,6430,22428,0.121597231217914,0.0933183470718434,199,45,88,129,1279,Marksmage,1.0
EUW1_7578319095,9,Rumble,3,3,8,4,0.88,8450,14,17953,20366,6430,22428,0.121597231217914,0.0933183470718434,199,45,88,123,1279,Summoner's Roulette,2.0
EUW1_7578319095,10,Shyvana,3,4,7,3,1.0,9450,14,20472,20955,3204,26421,0.1386598635221048,0.0960163555932795,159,15,23,234,1279,Gamba Anvil,2.0
EUW1_7578319095,10,Shyvana,3,4,7,3,1.0,9450,14,20472,20955,3204,26421,0.1386598635221048,0.0960163555932795,159,15,23,154,1279,Quest: Urf's Champion,1.0
EUW1_7578319095,10,Shyvana,3,4,7,3,1.0,9450,14,20472,20955,3204,26421,0.1386598635221048,0.0960163555932795,159,15,23,233,1279,Ultimate Roulette,2.0
EUW1_7578319095,11,Taliyah,4,5,6,1,1.0,11050,15,11269,18541,889,7248,0.0763314505158585,0.0849531326740001,79,19,32,219,1279,Doomsayer,2.0
EUW1_7578319095,11,Taliyah,4,5,6,1,1.0,11050,15,11269,18541,889,7248,0.0763314505158585,0.0849531326740001,79,19,32,238,1279,Transmute: Prismatic,1.0
EUW1_7578319095,11,Taliyah,4,5,6,1,1.0,11050,15,11269,18541,889,7248,0.0763314505158585,0.0849531326740001,79,19,32,45,1279,Infernal Conduit,2.0
EUW1_7578319095,12,Riven,4,1,7,5,0.86,9550,15,4909,32231,1863,36150,0.0332507634791022,0.147682472884204,75,0,18,125,1279,Raid Boss,2.0
EUW1_7578319095,12,Riven,4,1,7,5,0.86,9550,15,4909,32231,1863,36150,0.0332507634791022,0.147682472884204,75,0,18,215,1279,Dark Blessing,1.0
EUW1_7578319095,12,Riven,4,1,7,5,0.86,9550,15,4909,32231,1863,36150,0.0332507634791022,0.147682472884204,75,0,18,48,1279,Jeweled Gauntlet,2.0
EUW1_7578319095,13,Zed,5,15,9,8,2.56,19350,18,63735,35169,6593,26415,0.1960923389401832,0.1376726163088608,189,30,52,310,1279,Clown College,2.0
EUW1_7578319095,13,Zed,5,15,9,8,2.56,19350,18,63735,35169,6593,26415,0.1960923389401832,0.1376726163088608,189,30,52,68,1279,Recursion,1.0
EUW1_7578319095,13,Zed,5,15,9,8,2.56,19350,18,63735,35169,6593,26415,0.1960923389401832,0.1376726163088608,189,30,52,243,1279,Transmute: Chaos,2.0
EUW1_7578319095,13,Zed,5,15,9,8,2.56,19350,18,63735,35169,6593,26415,0.1960923389401832,0.1376726163088608,189,30,52,214,1279,Spin To Win,0.0
EUW1_7578319095,14,Udyr,5,8,6,10,3.0,20600,18,34268,42697,21973,44511,0.1054329683675868,0.1671413963990207,225,0,37,58,1279,Mystic Punch,2.0
EUW1_7578319095,14,Udyr,5,8,6,10,3.0,20600,18,34268,42697,21973,44511,0.1054329683675868,0.1671413963990207,225,0,37,116,1279,Flashy,1.0
EUW1_7578319095,14,Udyr,5,8,6,10,3.0,20600,18,34268,42697,21973,44511,0.1054329683675868,0.1671413963990207,225,0,37,81,1279,Tap Dancer,2.0
EUW1_7578319095,14,Udyr,5,8,6,10,3.0,20600,18,34268,42697,21973,44511,0.1054329683675868,0.1671413963990207,225,0,37,172,1279,Mirror Image,0.0
EUW1_7578319095,15,Caitlyn,8,7,8,1,1.0,7500,14,21688,31814,4472,16945,0.1468995877998131,0.1457716851688792,82,48,36,195,1279,Giant Slayer,2.0
EUW1_7578319095,15,Caitlyn,8,7,8,1,1.0,7500,14,21688,31814,4472,16945,0.1468995877998131,0.1457716851688792,82,48,36,52,1279,Lightning Strikes,1.0
EUW1_7578319095,15,Caitlyn,8,7,8,1,1.0,7500,14,21688,31814,4472,16945,0.1468995877998131,0.1457716851688792,82,48,36,225,1279,Dual Wield,2.0
EUW1_7578319095,16,Bard,8,2,7,7,1.29,8700,14,14433,33904,24469,44559,0.0977594086324972,0.1553469043370472,234,35,96,234,1279,Gamba Anvil,2.0
EUW1_7578319095,16,Bard,8,2,7,7,1.29,8700,14,14433,33904,24469,44559,0.0977594086324972,0.1553469043370472,234,35,96,198,1279,Holy Fire,1.0
EUW1_7578319095,16,Bard,8,2,7,7,1.29,8700,14,14433,33904,24469,44559,0.0977594086324972,0.1553469043370472,234,35,96,41,1279,Goliath,2.0
EUW1_7576381963,1,Lulu,1,2,6,6,1.33,11560,15,16629,29319,21880,41738,0.0557837284072946,0.0821303060884724,172,46,99,37,1631,First-Aid Kit,0.0
EUW1_7576381963,1,Lulu,1,2,6,6,1.33,11560,15,16629,29319,21880,41738,0.0557837284072946,0.0821303060884724,172,46,99,76,1631,Sonic Boom,0.0
EUW1_7576381963,1,Lulu,1,2,6,6,1.33,11560,15,16629,29319,21880,41738,0.0557837284072946,0.0821303060884724,172,46,99,198,1631,Holy Fire,1.0
EUW1_7576381963,2,Alistar,1,6,8,2,1.0,11250,15,58351,62878,9713,71530,0.1957412774857183,0.1761346341525331,156,0,94,85,1631,Tormentor,0.0
EUW1_7576381963,2,Alistar,1,6,8,2,1.0,11250,15,58351,62878,9713,71530,0.1957412774857183,0.1761346341525331,156,0,94,120,1631,Serve Beyond Death,0.0
EUW1_7576381963,2,Alistar,1,6,8,2,1.0,11250,15,58351,62878,9713,71530,0.1957412774857183,0.1761346341525331,156,0,94,94,1631,Willing Sacrifice,1.0
EUW1_7576381963,3,Illaoi,2,7,8,11,2.25,13775,16,67939,89279,43972,66549,0.1264306682075654,0.166295228282958,218,21,60,39,1631,Frost Wraith,0.0
EUW1_7576381963,3,Illaoi,2,7,8,11,2.25,13775,16,67939,89279,43972,66549,0.1264306682075654,0.166295228282958,218,21,60,138,1631,Goredrink,0.0
EUW1_7576381963,3,Illaoi,2,7,8,11,2.25,13775,16,67939,89279,43972,66549,0.1264306682075654,0.166295228282958,218,21,60,33,1631,Extendo-Arm,1.0
EUW1_7576381963,4,Neeko,2,11,7,6,2.43,15250,16,57119,39628,9057,24148,0.1062951741848965,0.073813440790824,297,65,95,305,1631,Leg Day,0.0
EUW1_7576381963,4,Neeko,2,11,7,6,2.43,15250,16,57119,39628,9057,24148,0.1062951741848965,0.073813440790824,297,65,95,12,1631,Castle,0.0
EUW1_7576381963,4,Neeko,2,11,7,6,2.43,15250,16,57119,39628,9057,24148,0.1062951741848965,0.073813440790824,297,65,95,236,1631,Trickster Demon,1.0
EUW1_7576381963,5,Rell,8,4,6,3,1.17,9700,14,27680,38063,10369,66035,0.0928544198370775,0.1066246494814125,144,0,29,22,1631,Deft,0.0
EUW1_7576381963,5,Rell,8,4,6,3,1.17,9700,14,27680,38063,10369,66035,0.0928544198370775,0.1066246494814125,144,0,29,232,1631,Slime Time,0.0
EUW1_7576381963,5,Rell,8,4,6,3,1.17,9700,14,27680,38063,10369,66035,0.0928544198370775,0.1066246494814125,144,0,29,2,1631,Apex Inventor,1.0
EUW1_7576381963,6,Skarner,5,28,1,2,30.0,22755,18,116861,113965,51515,319832,0.2174723115821685,0.212275808481202,512,6,45,60,1631,Ocean Soul,0.0
EUW1_7576381963,6,Skarner,5,28,1,2,30.0,22755,18,116861,113965,51515,319832,0.2174723115821685,0.212275808481202,512,6,45,181,1631,Heavy Hitter,0.0
EUW1_7576381963,6,Skarner,5,28,1,2,30.0,22755,18,116861,113965,51515,319832,0.2174723115821685,0.212275808481202,512,6,45,238,1631,Transmute: Prismatic,1.0
EUW1_7576381963,6,Skarner,5,28,1,2,30.0,22755,18,116861,113965,51515,319832,0.2174723115821685,0.212275808481202,512,6,45,85,1631,Tormentor,0.0
EUW1_7576381963,7,Nami,5,2,8,24,3.25,22780,18,56902,81440,82401,82819,0.1058924038238287,0.1516931934739271,272,40,58,37,1631,First-Aid Kit,0.0
EUW1_7576381963,7,Nami,5,2,8,24,3.25,22780,18,56902,81440,82401,82819,0.1058924038238287,0.1516931934739271,272,40,58,76,1631,Sonic Boom,0.0
EUW1_7576381963,7,Nami,5,2,8,24,3.25,22780,18,56902,81440,82401,82819,0.1058924038238287,0.1516931934739271,272,40,58,141,1631,All For You,1.0
EUW1_7576381963,7,Nami,5,2,8,24,3.25,22780,18,56902,81440,82401,82819,0.1058924038238287,0.1516931934739271,272,40,58,136,1631,Slap Around,0.0
EUW1_7576381963,8,DrMundo,7,4,8,5,1.12,12605,15,45777,78696,21195,39747,0.1535618623407096,0.220444954397979,228,9,29,206,1631,escAPADe,0.0
EUW1_7576381963,8,DrMundo,7,4,8,5,1.12,12605,15,45777,78696,21195,39747,0.1535618623407096,0.220444954397979,228,9,29,97,1631,Witchful Thinking,0.0
EUW1_7576381963,8,DrMundo,7,4,8,5,1.12,12605,15,45777,78696,21195,39747,0.1535618623407096,0.220444954397979,228,9,29,71,1631,Scopier Weapons,1.0
EUW1_7576381963,9,Rammus,6,3,8,13,2.0,22000,18,49246,56649,11114,178712,0.0916448357333427,0.1055177137157493,257,0,17,136,1631,Slap Around,0.0
EUW1_7576381963,9,Rammus,6,3,8,13,2.0,22000,18,49246,56649,11114,178712,0.0916448357333427,0.1055177137157493,257,0,17,39,1631,Frost Wraith,0.0
EUW1_7576381963,9,Rammus,6,3,8,13,2.0,22000,18,49246,56649,11114,178712,0.0916448357333427,0.1055177137157493,257,0,17,150,1631,Bread And Jam,1.0
EUW1_7576381963,9,Rammus,6,3,8,13,2.0,22000,18,49246,56649,11114,178712,0.0916448357333427,0.1055177137157493,257,0,17,181,1631,Heavy Hitter,0.0
EUW1_7576381963,10,Kayn,6,17,8,3,2.5,18505,18,111685,84992,59398,88991,0.2078405556540142,0.1583099705971382,347,0,19,138,1631,Goredrink,0.0
EUW1_7576381963,10,Kayn,6,17,8,3,2.5,18505,18,111685,84992,59398,88991,0.2078405556540142,0.1583099705971382,347,0,19,171,1631,Dematerialize,0.0
EUW1_7576381963,10,Kayn,6,17,8,3,2.5,18505,18,111685,84992,59398,88991,0.2078405556540142,0.1583099705971382,347,0,19,84,1631,Thread the Needle,1.0
EUW1_7576381963,10,Kayn,6,17,8,3,2.5,18505,18,111685,84992,59398,88991,0.2078405556540142,0.1583099705971382,347,0,19,34,1631,Fallen Aegis,0.0
EUW1_7576381963,11,Zed,8,5,10,4,0.9,10000,14,41474,24039,2990,17966,0.1391255168335232,0.0673395131765007,178,32,38,226,1631,Stats!,0.0
EUW1_7576381963,11,Zed,8,5,10,4,0.9,10000,14,41474,24039,2990,17966,0.1391255168335232,0.0673395131765007,178,32,38,171,1631,Dematerialize,0.0
EUW1_7576381963,11,Zed,8,5,10,4,0.9,10000,14,41474,24039,2990,17966,0.1391255168335232,0.0673395131765007,178,32,38,84,1631,Thread the Needle,1.0
EUW1_7576381963,12,Shyvana,3,8,6,4,2.0,12450,15,38342,34445,10693,50623,0.0713522883843636,0.0641588003808759,209,7,38,232,1631,Slime Time,0.0
